httpRequest.cacheLookup,httpRequest.latency,httpRequest.protocol,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,"'jsonPayload.@type",jsonPayload.backendTargetProjectNumber,jsonPayload.cacheDecision,jsonPayload.cacheId,jsonPayload.remoteIp,jsonPayload.statusDetails,labels.INSTANCE_UID,labels.LOG_BUCKET_NUM,labels.PROJECT_NUMBER,labels.SOURCE_ID,labels.container_name,labels.instanceId,labels.scaling_reason,logName,receiveLocation,receiveTimestamp,resource.labels.backend_service_name,resource.labels.configuration_name,resource.labels.database_id,resource.labels.forwarding_rule_name,resource.labels.location,resource.labels.project_id,resource.labels.region,resource.labels.revision_name,resource.labels.service_name,resource.labels.target_proxy_name,resource.labels.url_map_name,resource.labels.zone,resource.type,severity,spanId,textPayload,timestamp,trace,traceSampled
,,,,,,,,,,,69943eec0009af571c8b9e78,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.914477933Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'[2m2026-02-17T10:11:56.635485Z[0m [31mERROR[0m [2myukpomnang_backend[0m[2m:[0m ❌ Impossible de créer le pool PostgreSQL (Cloud SQL Unix socket): error with configuration: empty host","'2026-02-17T10:11:56.634711Z",,
,,,,,,,,,,,69943eec0009af3c8f813a0f,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.914477933Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,[MAIN] ❌ ERREUR: Impossible de créer le pool PostgreSQL (Cloud SQL Unix socket): error with configuration: empty host,"'2026-02-17T10:11:56.634684Z",,
,,,,,,,,,,,69943eec0009ae7428e1235b,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.914477933Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'[2m2026-02-17T10:11:56.536332Z[0m [32m INFO[0m [2myukpomnang_backend[0m[2m:[0m 🔧 Utilisation de l'URL Cloud SQL originale pour connect_lazy (non-bloquant)","'2026-02-17T10:11:56.634484Z",,
,,,,,,,,,,,69943eec00082c00dd408545,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'[2m2026-02-17T10:11:56.536316Z[0m [32m INFO[0m [2myukpomnang_backend[0m[2m:[0m 🔧 Configuration Cloud SQL: user=yukpo_user, db=yukpo_db, socket=/cloudsql/yukpo-project:europe-west1:yukpo-postgres","'2026-02-17T10:11:56.535552Z",,
,,,,,,,,,,,69943eec00082bf7d99bbaed,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'[2m2026-02-17T10:11:56.536291Z[0m [32m INFO[0m [2myukpomnang_backend[0m[2m:[0m 🔧 Format Cloud SQL Unix socket détecté - Utilisation de PgConnectOptions","'2026-02-17T10:11:56.535543Z",,
,,,,,,,,,,,69943eec00082bd4362a5d01,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'[2m2026-02-17T10:11:56.536271Z[0m [32m INFO[0m [2myukpomnang_backend[0m[2m:[0m 🔧 Cloud Run: Pool configuré (max=50, min=0) - Démarrage non-bloquant","'2026-02-17T10:11:56.535508Z",,
,,,,,,,,,,,69943eec00082bcbc3df0957,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'[2m2026-02-17T10:11:56.536258Z[0m [32m INFO[0m [2myukpomnang_backend[0m[2m:[0m 🚀 Cloud Run: Utilisation de connect_lazy pour démarrage rapide","'2026-02-17T10:11:56.535499Z",,
,,,,,,,,,,,69943eec00082bba9c7d6890,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,[MAIN] 🚀 Cloud Run: Utilisation de connect_lazy pour démarrage rapide,"'2026-02-17T10:11:56.535482Z",,
,,,,,,,,,,,69943eec00082bb89d73affd,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'[2m2026-02-17T10:11:56.536233Z[0m [32m INFO[0m [2myukpomnang_backend[0m[2m:[0m 🔌 Connexion à la base de données PostgreSQL...","'2026-02-17T10:11:56.535480Z",,
,,,,,,,,,,,69943eec00082bb401fe1f66,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,[MAIN] 🔌 Début de la connexion à PostgreSQL...,"'2026-02-17T10:11:56.535476Z",,
,,,,,,,,,,,69943eec00082b5ce145f473,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'[2m2026-02-17T10:11:56.536150Z[0m [32m INFO[0m [2myukpomnang_backend[0m[2m:[0m 🔧 Cloud SQL Unix socket détecté - sslmode=require non ajouté (non nécessaire)","'2026-02-17T10:11:56.535388Z",,
,,,,,,,,,,,69943eec00082b51d56f60da,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,[MAIN] ✅ DATABASE_URL récupérée (longueur: 123),"'2026-02-17T10:11:56.535377Z",,
,,,,,,,,,,,69943eec00082b2c75223765,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,[MAIN] 🔍 Récupération de DATABASE_URL...,"'2026-02-17T10:11:56.535340Z",,
,,,,,,,,,,,69943eec00082b276b4c2445,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'[2m2026-02-17T10:11:56.536088Z[0m [32m INFO[0m [2myukpomnang_backend[0m[2m:[0m 🔍 [STARTUP] SQLX_OFFLINE au runtime: Some(""true"")","'2026-02-17T10:11:56.535335Z",,
,,,,,,,,,,,69943eec00082b10b4e898c5,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'[2m2026-02-17T10:11:56.536059Z[0m [32m INFO[0m [2myukpomnang_backend[0m[2m:[0m 🔍 [STARTUP] Current working directory: Ok(""/app"")","'2026-02-17T10:11:56.535312Z",,
,,,,,,,,,,,69943eec00082af44eaad4b0,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'[2m2026-02-17T10:11:56.536041Z[0m [32m INFO[0m [2myukpomnang_backend[0m[2m:[0m 🔍 [STARTUP] Démarrage application - Version: 0.1.0","'2026-02-17T10:11:56.535284Z",,
,,,,,,,,,,,69943eec00082ae2ced18e54,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'[2m2026-02-17T10:11:56.536027Z[0m [32m INFO[0m [2myukpomnang_backend[0m[2m:[0m 🔍 Port configuré: 8080","'2026-02-17T10:11:56.535266Z",,
,,,,,,,,,,,69943eec00082adf1a84c78a,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'[2m2026-02-17T10:11:56.535992Z[0m [32m INFO[0m [2myukpomnang_backend[0m[2m:[0m 🔍 CLOUD_RUN détecté: true","'2026-02-17T10:11:56.535263Z",,
,,,,,,,,,,,69943eec00082a892a75eacf,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,[MAIN] ✅ Logging initialisé,"'2026-02-17T10:11:56.535177Z",,
,,,,,,,,,,,69943eec000829ac0e1b098b,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,[MAIN] 🔧 Initialisation du logging...,"'2026-02-17T10:11:56.534956Z",,
,,,,,,,,,,,69943eec00082975b3369010,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,[MAIN] 🔧 Initialisation dotenv...,"'2026-02-17T10:11:56.534901Z",,
,,,,,,,,,,,69943eec0008296b34565e08,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'[MAIN] ℹ️  Cloud Run: Le wrapper Python a déjà libéré le port, on continue directement...","'2026-02-17T10:11:56.534891Z",,
,,,,,,,,,,,69943eec0008296284ea12b8,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,[MAIN] 🔍 Port configuré: 8080,"'2026-02-17T10:11:56.534882Z",,
,,,,,,,,,,,69943eec0008292d1ddb8ad2,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,[MAIN] 🔍 CLOUD_RUN détecté: true,"'2026-02-17T10:11:56.534829Z",,
,,,,,,,,,,,69943eec0008290c1eefd77e,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,[MAIN] JWT_SECRET: ✅ Présente,"'2026-02-17T10:11:56.534796Z",,
,,,,,,,,,,,69943eec000828db86c70f8e,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,[MAIN] REDIS_URL: ✅ Présente,"'2026-02-17T10:11:56.534747Z",,
,,,,,,,,,,,69943eec000828bfcc91cf10,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,[MAIN] MONGODB_URL: ✅ Présente,"'2026-02-17T10:11:56.534719Z",,
,,,,,,,,,,,69943eec000828b662f10ab9,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,[MAIN] DATABASE_URL: ✅ Présente,"'2026-02-17T10:11:56.534710Z",,
,,,,,,,,,,,69943eec0006a14a2f632b16,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.581021704Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,[MAIN] 🔍 Vérification des variables d'environnement critiques...,"'2026-02-17T10:11:56.434506Z",,
,,,,,,,,,,,69943eec00039659576e429f,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:56.249303489Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'[MAIN] 🚀 Application Rust démarre - Point d'entrée atteint","'2026-02-17T10:11:56.235097Z",,
,,,,,,,,,,,69943eea0003949e1bce4019,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:54.248913336Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'🔍 [WRAPPER] Toutes les erreurs seront capturées ci-dessous...","'2026-02-17T10:11:54.234654Z",,
,,,,,,,,,,,69943eea00039493b7c64f2e,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:54.248913336Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,🚀 [WRAPPER] Démarrage application Rust...,"'2026-02-17T10:11:54.234643Z",,
,,,,,,,,,,,69943eea0000936d663900e1,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:54.248913336Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'	libzstd.so.1 => /lib/x86_64-linux-gnu/libzstd.so.1 (0x00007f5600651000)","'2026-02-17T10:11:54.037741Z",,
,,,,,,,,,,,69943eea0000936aa5d9cf72,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:54.248913336Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'	libz.so.1 => /lib/x86_64-linux-gnu/libz.so.1 (0x00007f56010a5000)","'2026-02-17T10:11:54.037738Z",,
,,,,,,,,,,,69943eea000093677c140cdc,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:54.248913336Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'	/lib64/ld-linux-x86-64.so.2 (0x000055cc301be000)","'2026-02-17T10:11:54.037735Z",,
,,,,,,,,,,,69943eea000093641570774f,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:54.248913336Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'	libc.so.6 => /lib/x86_64-linux-gnu/libc.so.6 (0x00007f560071b000)","'2026-02-17T10:11:54.037732Z",,
,,,,,,,,,,,69943eea000093623092f686,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:54.248913336Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'	libm.so.6 => /lib/x86_64-linux-gnu/libm.so.6 (0x00007f5600910000)","'2026-02-17T10:11:54.037730Z",,
,,,,,,,,,,,69943eea0000935f8b99f66a,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:54.248913336Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'	libgcc_s.so.1 => /lib/x86_64-linux-gnu/libgcc_s.so.1 (0x00007f56010c5000)","'2026-02-17T10:11:54.037727Z",,
,,,,,,,,,,,69943eea0000935d095a3c90,,,,,,,,,,,,00da6cd2c46851118bf81f9822a4b3fef8bd0f66d9d44c7f9b3ea212a36c6180c173c71c4e562dd410505774b361d5f3e459979bb3a3e71ba38253714935a80d3b28fa7f8afdebba10af59bccae1b3,,"'projects/yukpo-project/logs/run.googleapis.com%2Fstdout",,"'2026-02-17T10:11:54.248913336Z",,"'yukpo-backend",,,"'europe-west1","'yukpo-project",,"'yukpo-backend-00136-q4b","'yukpo-backend",,,,cloud_run_revision,,,"'	libcrypto.so.3 => /lib/x86_64-linux-gnu/libcrypto.so.3 (0x00007f5600a00000)","'2026-02-17T10:11:54.037725Z",,
